customer_tweet_id,customer_text,brand_response,customer_created_at,response_created_at
942767,"Uhh @115858 pls explain why my iOS updated automically &amp; now nothing works.. photos will not delete from camera roll, network will not allow me to make/ receive calls, battery is 💩 #wtf",@343496 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT,Sat Oct 21 07:19:42 +0000 2017,Sat Oct 21 16:19:00 +0000 2017
539895,"@AppleSupport, 7 plus keeps crashing out of apps and returning to lock screen.  Also after restoring from backup, all apps won't dl over wifi or cell.  What gives?  Have removed SIM, still no joy... #nothappy #iosupdate",@245212 Thank you for taking the time to reach out to us. We'd be happy to look into this with you. Have any apps downloaded? Do they show that they're attempting to load?,Sat Dec 02 05:35:41 +0000 2017,Sat Dec 02 15:06:35 +0000 2017
447444,I’ve missed two 9am seminars because of this :) @AppleSupport,@220978 We certainly appreciate you reaching out to us. Go ahead and send us a DM and we'll be glad to follow up there. Let us know in DM what version of iOS is running. https://t.co/GDrqU22YpT,Thu Nov 30 19:48:00 +0000 2017,Thu Nov 30 19:53:27 +0000 2017
2427233,"@AppleSupport Pandora App.
The phone shuts down and the boots back up.","@276119 Thank you. Just to confirm, this is the only app that is giving you this issue? Go ahead and reply back in DM to continue. https://t.co/GDrqU22YpT",Tue Nov 14 22:38:05 +0000 2017,Tue Nov 14 23:01:00 +0000 2017
50818,Can’t get into apple news on iPhone🤷🏼‍♂️ @115858 @AppleSupport,@127403 Happy to help. So we're on the same page is this the Apple News app or the website you're attempting to access?,Wed Nov 01 16:37:21 +0000 2017,Wed Nov 01 17:16:28 +0000 2017
1659035,Also @115858 can you freaking fix this I️ glitch @AppleSupport omggggggg,@506160 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 03:18:24 +0000 2017,Mon Nov 06 05:14:25 +0000 2017
2573880,@AppleSupport it would really be helpful if I could reply to text messages. Why has my keyboard disappeared?,@729910 We'd like to be sure you can send messages normally. Have you restarted your iPhone to see if your keyboard starts to show up normally again?,Thu Nov 16 19:22:25 +0000 2017,Thu Nov 16 20:36:31 +0000 2017
1395077,"@115858 @115858 and #itunesconnect also appears to be broken again - tested on two #macOS instances, ... :-/ #peakbugs https://t.co/v340RJtqSD","@444433 We'd like to help. Send us a DM with more details about the issues you're having, and we'll get started. https://t.co/GDrqU22YpT",Sat Oct 28 11:18:18 +0000 2017,Sat Oct 28 14:25:30 +0000 2017
1650218,The I️ when I type I can go away now @AppleSupport. Yeah...thanks. @115858 #apple,@504058 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 21:07:46 +0000 2017,Sun Nov 05 23:15:32 +0000 2017
905830,@133462 @AppleSupport @335047 I was given a replacement guarantee for 10 days so why should I go to Apple Service centre for this? https://t.co/mjTz1Bpfvn,@335046 We'd like to look into this to see how we can help. Please connect with us in DM to get started: https://t.co/GDrqU22YpT,Tue Oct 10 07:48:47 +0000 2017,Tue Oct 10 13:45:36 +0000 2017
976231,Hey @115858  it would be really neat if my phone didn't randomly crash and would  work after following every step to fix it on your website..,@248319 We'd be happy to help with this. Could you please send us a DM with which iOS version you're running? https://t.co/GDrqU22YpT,Sun Oct 22 02:16:20 +0000 2017,Sun Oct 22 04:18:30 +0000 2017
2078851,"@115858, please explain to me why this update has my battery level dropping by like 40 % in a half hour.",@614826 That’s not what we want to hear! We’ll be glad to explore this together. Can you send us a DM letting us know more? https://t.co/GDrqU22YpT,Mon Oct 09 15:42:18 +0000 2017,Mon Oct 09 17:24:00 +0000 2017
2303118,@AppleSupport Yes and yes. It used to work fine before. I am not alone with this issue. Example: I want to text Tracy. I would type a T in To: and her name would pop right up. Now it brings up groups and rarely used names. No longer intuitive.,@668298 Thanks for verifying that and for being the best part of Apple. We take your experience with our products seriously and would love to hear your feedback on this feature. Here’s how: https://t.co/eTPVYVFyd8,Sun Nov 12 23:13:54 +0000 2017,Mon Nov 13 00:05:53 +0000 2017
1332249,"@AppleSupport Oh, did that feature not make it to the final release? It was previewed in June.",@302963 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,Mon Oct 16 14:57:58 +0000 2017,Mon Oct 16 15:19:27 +0000 2017
2422519,"@AppleSupport Thanks, that worked. Oddly enough the purchase history button is now showing up in settings on my iPhone after logging into that site. 🤷🏻‍♂️",@695785 That's great news! Reach out to us here if you ever need assistance.,Tue Nov 14 22:19:12 +0000 2017,Tue Nov 14 22:41:30 +0000 2017
1354539,@AppleSupport 2/2&gt;&gt; which charger do I have to buy for charging the remote control of the Apple TV 4K??,@435878 That remote will charge with the lightning to USB cable that is included in the box.,Fri Oct 27 16:10:34 +0000 2017,Fri Oct 27 18:49:00 +0000 2017
1674698,"@AppleSupport Setting up new iPhone X. Unable to sync music. Tried multiple configs, from an iCloud backup, fresh restore. Nothing works.",@509544 Thanks for reaching out to us about this.  Is this music in your iTunes library already?  Do you get an error message?,Mon Nov 06 04:42:33 +0000 2017,Mon Nov 06 14:12:00 +0000 2017
1774917,Omg I️ fucking hate you apple !!!  @115858 why the fuck is I️t after every update you gotta fuck everyone else up with your dumb update I️ can’t even use the letter ℹ️ without I️t having an explaination mark and question mark showing !!,@533398 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 03:15:51 +0000 2017,Wed Nov 08 04:45:31 +0000 2017
1991206,I updated my phone and I still see these boxes on my TL.... @AppleSupport,@218942 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,Fri Nov 03 01:56:22 +0000 2017,Fri Nov 03 02:49:25 +0000 2017
8559,@AppleSupport Yes I️ just did that today.,"@117504 OK, please DM us, so we can work together on this. https://t.co/GDrqU22YpT",Tue Oct 31 23:53:54 +0000 2017,Wed Nov 01 00:00:29 +0000 2017
1175525,@AppleSupport it'd be really cool if my phone kept a charge for more than 30 seconds. 🙃🙃🙃,"@396524 Battery life is important, and we're here for you. To get started, DM us the iOS version your iPhone is running. https://t.co/GDrqU2kzhr",Tue Oct 24 20:23:33 +0000 2017,Tue Oct 24 20:37:37 +0000 2017
1692557,Apple is really pissing me off with that dumb ass A shit fuck outta here iPhones so smart they dump FIX THIS SHIT @115858,@225530 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 16:10:52 +0000 2017,Mon Nov 06 17:33:55 +0000 2017
563976,@AppleSupport Where’s my option to use #ApplePayCash ? https://t.co/PXQpaaoRqq,"@252075 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",Sat Dec 02 23:55:14 +0000 2017,Sun Dec 03 00:08:27 +0000 2017
372213,"@AppleSupport Hi! I’ve just installed the Splyce app, and now I can’t pair with any Bluetooth device, can you help me?",@204181  We want your device working as expected. What's the behavior when you uninstall the app?,Sun Oct 08 21:14:53 +0000 2017,Sun Oct 08 22:23:00 +0000 2017
2138207,And curse you @AppleSupport where is my letter “I️?!”,@628906 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 18:06:37 +0000 2017,Wed Nov 08 21:57:50 +0000 2017
246506,"@AppleSupport iPhone 6s, iOS 11, connected to WiFi, downloading 9 app updates and battery drains 15% in 3 min",@174551 Our latest version is 11.0.2. Can you confirm you are fully up to date?,Thu Oct 05 01:35:11 +0000 2017,Thu Oct 05 02:37:27 +0000 2017
2004098,"Oh thank god, the iPhone letter *I️* problem isn’t just my imagination, it’s a glitch. FIX THE GLITCH, @115858! https://t.co/Hg2IVb8G7F","@533920 We'd love to look into this with you. To begin, DM us your iPhone model and iOS version that's installed. We'll go from there. https://t.co/GDrqU22YpT",Fri Nov 03 21:32:46 +0000 2017,Sat Nov 04 01:16:56 +0000 2017
1637141,@AppleSupport I’ve done that just anticipating the bug fix update...thanks though,@500713 Glad to help! Feel free to reach out in DM if you would like to take a closer look with us. https://t.co/GDrqU22YpT,Sun Nov 05 18:59:00 +0000 2017,Sun Nov 05 21:47:28 +0000 2017
2193489,@AppleSupport why does my iPhone now capitalize the first letter of seemingly random words mid-message?,"@641953 Let's dig into what's going on together. Have you had a chance to apply the newest iOS update, 11.1.1? If not, we can do that now. We'll want to make sure to create a backup first. How to back up: https://t.co/4f8hwT5to6",Thu Nov 09 16:07:34 +0000 2017,Thu Nov 09 20:58:01 +0000 2017
1773668,@AppleSupport Nice! Thanks!,@533066 You're welcome! We're always happy to help.,Wed Nov 08 03:08:52 +0000 2017,Wed Nov 08 03:18:24 +0000 2017
246515,Heeeey my battery went from 20 to 10% in just 3 minutos and screen locked... This beta version s*cks &gt;.&lt; @AppleSupport,@174553  When did you first encounter the issue?,Thu Oct 05 14:16:45 +0000 2017,Thu Oct 05 15:36:33 +0000 2017
2070474,@AppleSupport Is there any way to obtain an official link to Mavericks? Anything legal? It’s unbelievable that the only solution is to hack it…,@612314 Hi there. Let's meet in a DM and check your options together. Please click here then share what you're trying to accomplish: https://t.co/GDrqU22YpT,Sun Oct 08 22:08:29 +0000 2017,Sun Oct 08 23:07:30 +0000 2017
1096887,@AppleSupport iOS 11.0.3 on iPhone 7 Heavy bug on control center with 3D touch not displaying which music is playing,@378843 We'd like to help find the best solution. DM us what country or region you're located in. https://t.co/GDrqU22YpT,Mon Oct 23 21:37:59 +0000 2017,Mon Oct 23 21:54:51 +0000 2017
2705778,"Trying to buy @115858's AppleCare for Watch is the most infuriating, bug-ridden process. https://t.co/SVaPnzGmiR",@343491 We’d be glad to help get to the bottom of this. Can you reach out and let us know more about the steps you’ve already taken via DM? https://t.co/GDrqU22YpT,Sun Nov 19 23:06:16 +0000 2017,Sun Nov 19 23:15:52 +0000 2017
1464396,anyone else dealin with a SUPER slow iphone6 after most recent update? i've had to hard reset 3 times @AppleSupport #plannedobsolescence,@459908 That's not expected behavior. Let's look into this. Are you on iOS 11.1? DM us and let us know. https://t.co/GDrqU22YpT,Thu Nov 02 16:58:27 +0000 2017,Thu Nov 02 18:59:52 +0000 2017
1849009,@AppleSupport As I always do on my phone with household internet.,@553634 Got it. Let's complete the steps listed here: https://t.co/Ui1yTnOCUz and attempt the update again. DM the results. https://t.co/GDrqU22YpT,Wed Oct 18 19:32:16 +0000 2017,Wed Oct 18 20:13:52 +0000 2017
1757871,@AppleSupport now my typing is giving me unselected “?” in squares. What’s the  fix? Please and thank you.,@459888 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 17:18:19 +0000 2017,Tue Nov 07 19:51:32 +0000 2017
2354975,@AppleSupport I haven’t been able to get hotspots to work from my iPhone 7 Plus or my new iPhone X. What am I doing wrong? https://t.co/TChk2k1IPt,@386460 We want you to be able to use that Personal Hotspot feature. Have you checked to make sure this feature is active on your wireless carriers plan?,Mon Nov 13 18:48:10 +0000 2017,Mon Nov 13 19:27:28 +0000 2017
188451,@AppleSupport Upgraded to iOS latest version yesterday. WiFi turns on automatically. Please look into it.,@160224 We'd love to look into this. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,Wed Oct 04 05:35:59 +0000 2017,Wed Oct 04 13:02:34 +0000 2017
2412421,@applesupport any way to check the overall battery health of my iPhone 6+? Thx,"@693536 We're happy to help with your battery. In DM, please let us know the software version you're using on your iPhone. https://t.co/GDrqU22YpT",Tue Nov 14 16:45:15 +0000 2017,Tue Nov 14 17:09:37 +0000 2017
2488773,Aye! @115858 when y’all going to fix these question marks? When I️ type I https://t.co/JWzv3Eu2BT,@710736 We want to help. Have you updated to iOS 11.1.1?,Wed Nov 15 16:01:04 +0000 2017,Wed Nov 15 16:44:01 +0000 2017
2420107,"Just had an @115858 customer service rep advisor hang up on me, usually y’all have great customer service but I’m pretty disappointed",@152192 That's not the experience we wish for you to have. Meet us in DM so we may gather some details and help look into this further with you. https://t.co/GDrqU22YpT,Sat Nov 25 22:29:59 +0000 2017,Sat Nov 25 22:33:00 +0000 2017
2358737,@115858 fix this I️,@681236 You got it! There is a new iOS update available that includes a fix for autocorrect issues in the update. It’s iOS 11.1.1. You’ll want to back up your device before any update. How to back up: https://t.co/4f8hwT5to6,Mon Nov 13 19:24:37 +0000 2017,Mon Nov 13 20:15:53 +0000 2017
